Emp ID,Age in Yrs.,Weight in Kgs.,Age in Company (Years),Salary,Sales,State
132919,57.61,52,21.36,185806,464515,NY
132921,54.65,41,2.07,160865,128692,NC
132926,22.11,55,0.76,157584,236376,CA
132933,21.42,64,0.01,190808,438858.4,ME
132938,42.04,46,11.63,150418,406128.6,MI
132940,32.97,73,10.02,49188,49188,TX
132942,42.86,67,9.14,107958,64774.8,WI
132943,46.32,61,22.59,174150,330885,MN
132944,45.15,85,23.24,83017,74715.3,WV
132946,56.34,40,21.81,168799,506397,MD
132947,47.07,58,15.39,116846,245376.6,MO
132954,40.23,44,7.71,123058,135363.8,MI
132955,22.9,77,0.93,196672,373676.8,CA
132957,26.88,53,4.55,61007,61007,OH
132958,58.21,81,17.33,156887,454972.3,OH
132961,46.41,60,1.1,136692,109353.6,AL
132963,23.86,86,2.23,74641,67176.9,ID
132967,39.5,40,7.1,101048,262724.8,CO
132968,39.4,42,0.99,162494,389985.6,KS
132969,55.96,50,16.92,117963,294907.5,CT
132971,33.32,53,11.68,93022,148835.2,ME
132973,24.43,85,0.03,193648,503484.8,WV
132980,55.74,87,0.68,177594,532782,WV
132981,53.04,52,28.99,91207,200655.4,KS
132986,49.15,49,16.22,60915,152287.5,OH
132988,59.11,44,34.77,112263,246978.6,PA
132989,47.63,66,13.68,67732,155783.6,MD
132991,33.7,47,3.77,180526,90263,TX
132992,33.45,44,10.41,192694,96347,PA
132993,31.53,44,5.99,44861,71777.6,OH
132994,58,70,0.44,69198,83037.6,VA
132995,44.97,41,2.88,157655,425668.5,LA
132996,49.7,48,25.41,44256,115065.6,MI
132997,45.49,77,12.24,90858,190801.8,NH
132999,35.68,84,11.37,198906,318249.6,TX
133000,48.91,51,25.43,70663,70663,MO
133002,57.17,81,19.96,178711,196582.1,TX
133003,24.68,60,1.51,119336,202871.2,NV
133009,27.57,49,5.05,170080,102048,PA
133011,27.93,59,4.54,95861,277996.9,WV
133012,36.29,86,5.93,127619,242476.1,TX
133021,55.28,55,28.82,59612,59612,GA
133022,51.78,58,29.08,167660,352086,PA
133023,21.84,56,0.62,187250,430675,WY
133025,25.71,75,1.24,51586,118647.8,FL
133027,31.38,74,4.15,156958,235437,IN
133028,54.54,49,29.11,65825,59242.5,TX
133029,44.79,54,20.67,70571,155256.2,OK
133030,56.98,40,24.93,144185,346044,ME
133033,50.68,44,5.98,158424,269320.8,WV
133034,43.95,57,8.04,72037,129666.6,IL
133035,25.02,54,3.48,64615,142153,KS
133039,57.31,60,25.1,110612,88489.6,VA
133044,33.5,55,0.69,183621,257069.4,NE
133045,52.35,45,11.03,55378,88604.8,NC
133049,34.35,52,8.54,158075,237112.5,WA
133050,48.82,90,7.32,170243,391558.9,MI
133051,40.94,48,9.88,125712,364564.8,IA
133052,27.35,60,0.34,145302,406845.6,CA
133053,57.44,71,22.64,177060,123942,AL
133056,38.46,70,6.29,115010,80507,OH
133059,54.72,54,14.33,198116,455666.8,MA
133064,31.7,68,5.13,152980,367152,TX
133067,45.26,65,6.47,194231,155384.8,AL
133068,32,43,5.5,137532,137532,AZ
133069,24.82,47,3.63,161868,372296.4,CA
133071,24.96,79,0.97,136927,164312.4,WY
133075,42.27,59,13.36,45189,22594.5,LA
133079,54.87,55,3.38,162729,179001.9,WI
133080,37.73,59,3.13,152631,152631,IA
133084,40.09,53,16.15,68315,150293,ID
133091,27.52,43,3.01,177829,373440.9,IL
133093,46.74,55,8.78,111032,266476.8,NY
133094,35.82,45,1.56,169802,152821.8,LA
133097,24.17,62,2.05,53728,59100.8,TX
133098,29.62,67,6.82,134763,134763,NJ
133102,34.04,83,2.42,77459,170409.8,TN
133103,53.68,57,18.67,59940,47952,NY
133106,42.42,59,0.79,157890,205257,NC
133110,47.85,64,5.67,73574,169220.2,WA
133111,56.45,64,28.52,112754,225508,TX
133112,39.53,51,7.17,159356,446196.8,IL
133115,34.02,50,1.52,181017,181017,AR
133117,59.01,52,36.35,57520,115040,MS
133118,42.38,50,11.2,104122,166595.2,MI
133120,21.15,78,0.04,182483,273724.5,MS
133122,49.33,67,27.05,199397,398794,AK
133125,45.5,45,14.34,80647,56452.9,WI
133126,35.02,51,4.27,50959,66246.7,TX
133127,58.38,70,35.51,161683,274861.1,MS
133128,41.1,62,13.45,144164,403659.2,MO
133133,38.27,49,3.27,167895,117526.5,SD
133134,46.9,53,24.08,88930,124502,ME
133136,47.57,46,15.72,196978,492445,OH
133139,28.48,71,5.6,134927,256361.3,MO
133140,48.6,76,27.23,132252,396756,IL
133141,24.71,47,1.25,178854,321937.2,GA
133142,38.13,63,9.14,99888,179798.4,IN
133143,21.22,42,0.13,119478,107530.2,CA
133145,28.8,71,3.16,128971,386913,FL
133149,33.84,60,11.7,189812,265736.8,OH
133151,57.6,55,27.66,142605,342252,CA
133153,23.45,62,1.61,144676,390625.2,TX
133154,30.34,55,8.89,107566,53783,MD
133155,49.74,81,1.22,176434,458728.4,MO
133156,33.81,62,5.45,82625,173512.5,NC
133157,52.06,69,12,52938,74113.2,PA
133159,54.08,74,4,96864,174355.2,ID
133160,59.78,64,36.72,47587,66621.8,ID
133162,26.07,41,2.23,118525,71115,MI
133165,34.46,50,2.33,174620,244468,WV
133167,56.29,59,0.48,122666,159465.8,TX
133168,58.95,70,17.08,181437,290299.2,AR
133170,49.13,58,21.06,178761,250265.4,MA
133172,38.46,88,11.74,55265,44212,MN
133173,43.4,77,7.65,94445,273890.5,MN
133174,28.67,77,0.29,57335,172005,TX
133175,41.44,70,12.42,103937,72755.9,NH
133176,24.29,52,2.2,184973,351448.7,GA
133177,56.97,68,1.94,113430,249546,NJ
133180,45.66,64,9.59,93235,139852.5,KY
133184,37.87,51,14.88,195932,274304.8,MO
133185,30.66,54,5.23,151400,272520,OK
133186,27.46,80,1.17,52845,73983,KS
133188,52.42,49,2.59,40072,48086.4,IN
133190,26.19,43,3.1,182554,273831,MI
133191,43.04,90,16.23,179878,125914.6,KY
133196,43.77,41,1.41,196188,353138.4,IL
133197,38.45,83,7.02,139488,153436.8,CA
133198,23.52,66,2.22,186090,446616,NY
133199,31.65,53,7.65,114547,343641,NY
133200,43.39,90,13.71,153727,322826.7,CA
133202,25.42,57,4.36,148376,281914.4,DC
133205,35.17,44,5.97,44470,22235,NY
133207,48.77,53,13.12,145096,362740,FL
133209,57.24,85,9.7,181600,326880,WV
133212,28.91,54,1.8,183671,312240.7,CA
133213,40.43,75,7.92,166152,232612.8,GA
133214,42.95,71,3.76,60175,144420,NC
133218,26.72,68,1,189883,455719.2,MA
133219,42.88,61,14.92,152774,397212.4,VA
133226,23.18,82,1.97,166408,349456.8,WA
133231,46.33,81,18.06,79416,119124,CT
133235,36.47,41,11.11,140257,420771,NY
133236,37.92,56,6.99,145003,333506.9,KY
133237,27.44,53,4.15,184183,552549,WA
133238,24.39,86,1.33,55941,128664.3,MN
133239,27.59,76,1.92,53265,31959,MI
133241,57.99,48,23.74,50589,80942.4,MI
133250,27.05,58,5.28,120318,216572.4,WY
133251,26.98,52,1.71,152076,152076,OK
133253,56.43,48,29.51,141979,170374.8,NC
133254,44.66,56,6.76,154147,462441,MO
133255,40.85,54,16.96,151472,393827.2,NC
133257,47.35,45,9.54,92096,202611.2,KY
133260,53.21,60,8.7,98913,257173.8,NJ
133261,22.87,43,0.27,111082,122190.2,MI
133263,48.67,50,1.95,140164,182213.2,FL
133264,43.46,48,5.34,103055,195804.5,NM
133265,43.21,60,7.47,115223,195879.1,SD
133267,40.26,52,12.52,75438,75438,CA
133269,22.99,46,1.2,176064,123244.8,DC
133273,55.79,51,30.05,187627,356491.3,LA
133274,42.75,53,9.38,165362,248043,PA
133275,33.47,76,4.87,101240,253100,IL
133276,46.29,86,23.86,152589,152589,MO
133278,37.56,85,13.67,184347,442432.8,AL
133279,42.36,52,18.41,189093,529460.4,NM
133282,58.73,49,27.37,188488,471220,FL
133285,49.59,55,24.01,183137,146509.6,WV
133289,47.92,51,22.94,42121,58969.4,NY
133293,48.48,56,20.37,61107,134435.4,VA
133299,51.21,73,18.65,82163,172542.3,MS
133303,27.17,69,3.6,170016,85008,IN
133307,39.04,63,3.73,161989,194386.8,IN
133308,51.4,50,14.11,139723,363279.8,IL
133316,50.04,53,25.56,79138,166189.8,NE
133318,34.08,77,10.91,123065,369195,TX
133324,53.26,56,6.22,48241,33768.7,FL
133325,49.13,60,1.98,79999,199997.5,PA
133326,21.44,55,0.36,92168,101384.8,LA
133328,39.09,41,6.9,94238,273290.2,NY
133329,21.43,55,0.18,71973,57578.4,TX
133330,44.65,52,18.01,76719,222485.1,PA
133334,51.71,48,26.51,164572,131657.6,TX
133335,32.56,45,9.18,73439,198285.3,KY
133338,44.28,85,11.61,114689,57344.5,NC
133341,29.13,42,2.27,136350,272700,FL
133343,52.53,55,23.03,54709,32825.4,CT
133344,56.58,50,12.82,66878,60190.2,MN
133345,45.23,79,5.12,98636,197272,AL
133350,22.5,61,0.39,102777,277497.9,CA
133352,39.62,60,16.39,195981,489952.5,CT
133353,40.09,59,12.8,90004,189008.4,MN
133354,24.85,46,0.64,106919,256605.6,OH
133356,41.09,56,15.16,192701,211971.1,AL
133358,59.59,57,27.58,42193,118140.4,OH
133364,22.48,52,1.4,43658,34926.4,PA
133365,57.8,54,22.18,63249,189747,OK
133369,55.31,62,24.48,158523,380455.2,CT
133371,34.97,60,1.68,42449,123102.1,NY
133375,51.95,46,30.22,61434,116724.6,PA
133380,33.15,79,4.68,43310,103944,VA
133382,40.76,59,3.73,94658,85192.2,FL
133384,59.35,51,22.62,146006,233609.6,MD
133385,36.91,50,14.52,89307,125029.8,CO
133387,38.41,66,6.36,145402,407125.6,MA
133388,21.01,67,0.01,164992,296985.6,KY
133390,25.84,59,3.22,132629,384624.1,PA
133395,43.93,52,13.69,87492,227479.2,GA
133398,23.5,61,0.16,67298,94217.2,SC
133403,46.19,43,19.1,91029,91029,OH
133406,22.49,81,0.52,188979,113387.4,NJ
133409,23.3,85,0.86,139097,319923.1,LA
133410,30.45,58,1.88,131675,302852.5,OR
133413,48.93,71,8.39,47359,66302.6,TN
133414,44.25,87,12.88,192516,404283.6,OK
133418,41.16,85,20.12,120368,180552,MO
133423,28.33,47,6.41,60388,36232.8,OR
133425,53.99,42,26.99,104314,125176.8,WA
133431,47.9,58,25.99,71346,85615.2,FL
133435,39.02,45,0.78,151777,75888.5,IN
133441,23.78,69,1.7,111388,334164,NY
133445,27.11,52,2.4,130373,286820.6,IL
133446,40.06,69,6.77,58830,41181,DC
133448,44.95,59,12.78,110178,110178,IN
133449,42.78,43,18.28,198636,337681.2,DE
133450,37,87,0.85,50803,127007.5,ID
133452,23.25,46,0.3,156175,140557.5,WI
133453,33.13,79,2.48,106897,310001.3,OR
133455,53.67,68,3.62,101546,304638,MO
133456,57.04,55,25.46,148148,311110.8,IL
133458,37.66,85,16.19,199497,319195.2,NC
133465,52.67,54,2,99732,89758.8,OH
133468,27.16,80,5.3,155826,327234.6,NY
133470,42.62,78,3.12,145729,422614.1,AR
133473,57.92,66,14.57,159968,479904,IL
133474,53.55,50,23.58,184304,202734.4,MS
133475,45.42,55,11.86,120183,264402.6,ID
133476,41.73,66,1.63,117507,58753.5,CO
133478,30.9,45,4.58,92566,129592.4,ND
133481,48.59,80,24.53,99383,168951.1,IA
133482,52.52,59,1.62,187841,206625.1,ND
133483,41,44,12.87,96707,183743.3,IN
133484,46.71,60,25.1,197333,552532.4,MA
133486,47.83,90,25.46,46825,131110,IN
133489,23.73,40,1.08,186631,205294.1,OK
133491,29.88,58,8.09,50966,107028.6,IL
133493,25.92,59,1.65,171182,393718.6,WI
133495,31.72,73,6.22,55108,148791.6,WY
133498,44.39,48,14.03,84191,126286.5,CO
133500,58.79,67,28.56,78839,118258.5,IN
133506,27.16,65,2.62,149173,313263.3,KY
133507,40.58,53,15.28,112064,67238.4,IA
133510,23.57,60,1.85,99291,258156.6,WI
133511,55.94,67,6.96,89193,98112.3,MO
133515,35.45,45,0.47,130444,91310.8,NC
133516,33.48,81,0.8,85913,231965.1,SC
133517,25.01,80,3.31,56225,56225,MD
133518,58.25,76,18.74,53550,91035,MN
133521,36.82,69,14.27,158922,222490.8,NY
133523,39.18,47,2.83,175836,140668.8,WI
133525,30.32,88,2.21,177907,320232.6,CA
133527,27.56,57,2.79,138122,276244,AR
133528,39.67,78,18.34,142868,228588.8,GA
133529,44.52,75,19.69,196892,374094.8,WI
133531,53.82,65,29.89,157107,345635.4,NY
133533,43.76,83,7.25,90310,171589,NJ
133536,23.34,52,0.87,55272,105016.8,CA
133537,58.28,52,3.17,74862,194641.2,WI
133540,56.44,42,32.87,157968,284342.4,PA
133541,22.21,42,0.49,120859,265889.8,NJ
133542,38.04,49,3.28,125605,351694,FL
133543,32.66,51,2.8,187051,93525.5,KY
133546,21.19,47,0.14,48711,73066.5,MI
133547,28.98,85,5.09,87891,219727.5,CA
133548,49.2,41,10.57,176349,299793.3,MD
133550,24.29,56,1.9,45430,104489,AR
133554,54.96,74,4.77,121115,218007,LA
133561,38.67,57,14.32,85471,94018.1,NM
133564,29.42,53,0.34,92288,147660.8,AL
133569,37.76,50,14.71,51899,72658.6,WI
133570,47.47,84,2.66,189634,227560.8,PA
133571,44.75,55,9.64,103247,154870.5,CO
133573,57.62,66,31.57,120161,96128.8,NE
133575,30.22,57,9.18,122232,110008.8,CA
133577,40.34,71,3.76,181002,108601.2,OR
133578,39.85,87,3.5,89869,251633.2,OH
133583,37.25,54,6.02,189890,474725,KS
133585,36.5,90,12.2,93406,186812,MO
133588,41.48,89,2.05,129910,220847,CA
133589,32.42,49,3.64,196102,392204,TX
133590,30.09,71,7.38,158993,381583.2,FL
133591,49.39,49,22.89,186005,334809,MD
133592,39.97,45,1.65,99618,119541.6,FL
133593,35.73,58,12.56,188076,507805.2,MI
133595,27.17,58,3.07,155712,451564.8,CA
133601,58.15,71,23.16,176768,212121.6,VT
133602,42.89,76,0.74,127491,191236.5,AL
133607,43.99,56,13.51,101945,61167,MA
133610,24.83,52,2.76,101340,131742,TX
133613,30.44,50,2.3,164856,412140,WV
133615,33.37,41,5.18,132493,185490.2,KS
133616,30.9,87,3.42,117650,223535,MI
133617,31.92,76,8.28,92708,111249.6,GA
133618,47.26,74,8.44,146732,410849.6,TN
133620,33.21,53,5.52,87357,227128.2,SC
133622,53.48,54,30.23,62416,93624,NV
133623,48.36,55,20.26,52318,47086.2,KS
133625,40.02,43,15.21,54389,135972.5,WA
133626,43.68,63,11.75,142847,257124.6,LA
133635,56.94,51,3.54,151130,287147,VA
133637,47.73,57,25.81,111345,55672.5,PA
133643,29.61,42,6.86,51365,128412.5,CA
133644,48.97,58,8.96,90545,108654,OK
133645,36.24,57,2.22,156737,109715.9,FL
133646,46.49,52,22.94,149315,343424.5,OH
133649,32.99,41,1.22,183144,256401.6,CO
133651,49.9,46,12.71,143359,100351.3,NY
133657,38.43,61,10.28,95548,210205.6,PA
133664,22.46,47,0.63,74748,142021.2,MT
133665,36.78,88,5.32,190217,266303.8,NH
133666,42.42,57,17.81,54553,114561.3,IL
133672,44.38,54,19.04,189008,283512,KY
133673,39.24,41,11.75,53343,64011.6,WV
133674,26.79,71,4.58,156645,234967.5,MA
133677,58.37,79,33.49,170884,205060.8,MA
133682,44.86,46,11.81,69048,96667.2,OR
133683,57.96,72,36.08,184518,166066.2,TX
133688,46.75,78,24.15,131960,105568,NY
133691,37.89,49,7.45,77331,193327.5,CA
133692,25.64,57,1.96,192801,250641.3,NC
133695,59.93,50,11.25,47038,89372.2,MO
133697,23.79,73,0.56,56531,169593,AK
133698,25.93,55,0.97,194266,174839.4,OK
133701,30.7,53,1.67,75516,60412.8,FL
133705,29.84,54,1.29,178213,231676.9,MN
133706,51.1,76,7.96,87080,87080,LA
133709,46.25,67,19.35,44619,53542.8,AL
133710,27.08,80,5.97,49365,93793.5,TX
133712,44.22,51,19.52,44014,22007,CT
133713,33.74,76,8.07,56182,168546,TN
133714,29.03,53,6.22,110206,330618,IL
133715,22.81,62,0.07,46085,73736,WV
133718,39.76,83,2.38,136613,191258.2,ND
133721,30.63,50,6.88,59719,119438,OH
133727,35.02,89,8.34,179330,484191,MN
133731,40.03,44,6.82,45736,64030.4,NY
133733,21.89,49,0.52,124096,223372.8,CA
133736,48.56,57,23.15,89058,44529,CA
133737,22.76,82,0.59,74214,111321,TX
133741,50.69,53,9.97,51344,56478.4,CO
133743,58.84,52,1.39,68258,122864.4,OK
133747,56.33,49,32.85,141267,127140.3,AR
133748,48.78,42,5.25,42712,106780,FL
133749,21.93,45,0.81,158182,94909.2,TX
133750,27.79,43,0.62,59626,47700.8,NY
133751,45.94,55,1.71,71795,143590,MS
133754,35.9,57,13.16,196757,98378.5,IA
133756,53.06,55,18.45,191406,516796.2,MD
133757,48.94,52,25.94,154296,246873.6,IL
133759,50.04,59,18.49,121933,304832.5,CT
133760,25.9,72,0.76,65234,110897.8,PA
133762,42.64,52,1.87,192872,231446.4,MN
133763,56.93,66,1.9,86895,86895,VT
133765,51.14,59,28.71,165255,280933.5,OK
133766,54.04,48,22.94,120724,277665.2,IA
133768,25.21,60,1.24,95782,105360.2,MO
133771,51.88,62,16.44,124865,224757,OK
133773,59.72,55,9.41,77658,178613.4,IA
133775,31.22,55,7.7,151272,121017.6,SC
133776,52.76,55,22.74,91897,45948.5,KY
133781,38.5,65,17.17,172328,292957.6,IL
133783,39,40,4.1,139965,223944,OH
133785,30.56,86,3.22,176469,105881.4,IA
133786,51.81,48,7.99,173794,364967.4,MI
133789,32.73,60,0.85,195455,254091.5,MD
133790,37.47,48,14.22,47622,33335.4,MD
133794,37.26,40,11.58,66607,153196.1,IA
133795,46.23,67,9.81,147643,413400.4,CA
133797,39.12,87,16.33,198991,318385.6,PA
133801,22.14,77,0.14,50554,40443.2,LA
133802,28.01,64,1.05,70144,168345.6,OH
133807,44.84,53,5.24,120887,72532.2,CO
133808,50.27,46,14.83,49344,29606.4,VA
133809,32.44,55,7.13,110790,310212,MI
133812,43.34,52,20.27,90595,226487.5,MO
133814,31.8,75,2.43,119677,275257.1,TN
133819,30.44,88,5.84,108975,54487.5,IN
133822,39.75,65,4.93,145480,116384,AZ
133827,28.79,90,0.48,188801,132160.7,IA
133830,33.43,50,1.85,119329,190926.4,PA
133833,43.04,45,21.72,126146,163989.8,IN
133834,36.78,56,4.88,145736,87441.6,LA
133836,40.22,56,8.03,105951,254282.4,UT
133837,46.58,81,13.65,167397,351533.7,TX
133838,53.1,51,20.76,122865,270303,CA
133839,33.25,42,8.85,43900,109750,NJ
133845,41.66,51,11.57,148668,431137.2,MI
133847,35.99,80,1.5,165582,447071.4,VA
133848,39.55,87,15.95,74449,126563.3,PA
133850,39.23,83,15.22,118375,355125,TX
133855,57.29,67,16.25,161697,468921.3,ND
133857,33.53,69,11.2,102322,204644,PA
133859,43.93,53,0.39,111814,134176.8,MN
133860,42.58,44,15.94,67283,195120.7,TX
133862,30.03,52,0.82,167909,218281.7,MN
133863,30.8,59,1.01,69354,41612.4,MN
133866,26.41,64,2.36,110605,88484,NC
133869,45.07,50,16.47,68144,197617.6,IL
133871,55.38,50,7.8,141758,99230.6,ME
133873,32.17,79,3.79,94551,75640.8,AR
133882,42.93,89,17.01,137268,82360.8,MT
133887,52.52,90,17.5,195433,508125.8,MI
133889,43.28,44,6.26,86781,242986.8,CA
133890,40.53,55,13.04,49671,139078.8,PA
133892,59.42,55,31.28,165141,264225.6,OK
133894,57.97,62,20.05,63910,166166,MI
133896,44.38,86,2.39,120005,228009.5,GA
133897,40.46,85,13.92,147017,352840.8,SD
133898,26.43,56,3.13,193619,484047.5,NC
133901,38.38,70,2.52,193014,212315.4,TX
133903,42.22,54,11.87,160651,481953,NC
133904,26.42,48,0.08,130963,209540.8,MS
133905,29.16,54,3.1,150553,105387.1,OH
133908,35.37,83,11.87,172214,309985.2,SC
133909,25.53,51,0.28,78405,172491,OK
133911,56.16,49,28.64,164187,377630.1,IL
133912,21.07,53,0.02,183777,147021.6,GA
133914,33.17,59,8.3,151414,90848.4,SC
133915,59.91,47,15.65,141317,169580.4,WI
133916,49.47,43,6.39,153485,429758,CA
133921,34.06,90,12.77,177217,443042.5,MN
133930,28.5,46,5.22,128800,270480,PA
133932,39.52,73,11.93,91691,220058.4,VA
133937,45.37,86,12.77,176868,371422.8,IA
133938,57.37,84,0.68,56047,84070.5,VT
133939,53.69,54,0.85,110071,176113.6,NH
133941,57.12,56,17.56,77708,194270,SC
133943,35.3,63,0.99,170912,478553.6,FL
133945,35.33,87,10.27,69681,139362,MD
133949,26.65,42,1.14,66401,73041.1,SD
133952,51.97,42,13.5,80640,193536,IL
133954,24.06,70,0.06,119820,203694,WA
133958,30.5,56,1.83,192829,347092.2,MO
133959,23.73,54,0.47,170563,443463.8,VA
133962,49.81,50,23.27,169958,390903.4,MI
133964,44.61,55,13.69,194295,116577,PA
133967,45.41,73,10.28,174100,435250,PA
133971,29.52,47,7.89,124217,273277.4,NJ
133976,24.14,62,1.9,140527,252948.6,AL
133978,57.17,72,26.68,184453,313570.1,MA
133981,47.37,56,19.08,137247,96072.9,CA
133984,25.62,80,2.19,45508,77363.6,SC
133985,43.93,59,6.56,57677,149960.2,GA
133993,46.24,47,1.07,110491,298325.7,ME
133994,25.51,90,0,65960,125324,LA
133996,31.99,78,4.59,68030,81636,TX
133998,56.19,49,28.57,153812,199955.6,TN
134001,42.88,86,6.61,57328,74526.4,IL
134003,54.97,59,5.4,116098,290245,PA
134010,51.87,80,12.41,141900,85140,NY
134011,55.78,52,12.11,181081,181081,NC
134012,27.3,58,3.2,158815,460563.5,IA
134015,51.58,58,19.47,158210,442988,AL
134018,21.72,57,0.05,152859,443291.1,GA
134021,50.72,44,8.64,110398,331194,NC
134022,31.09,60,9.78,164422,82211,TX
134023,31.04,58,3.37,184012,496832.4,CA
134025,59.02,57,0.17,53094,79641,NY
134027,40.29,51,14.18,62587,131432.7,VA
134033,33.58,53,5.49,182198,364396,NY
134035,57.8,46,30.39,122823,343904.4,AL
134037,30.12,89,4.49,48604,48604,MO
134039,24.22,59,2.96,119542,167358.8,GA
134042,31.02,51,5.79,114191,274058.4,VT
134045,43.9,42,7.46,197298,276217.2,PA
134048,38.43,61,12.56,51536,30921.6,AL
134050,27.73,76,0.32,144740,86844,WV
134051,29.93,64,7.53,65774,59196.6,MO
134052,24.28,59,2.39,188666,528264.8,AZ
134054,28.24,48,5.3,45580,118508,LA
134056,58.16,59,20.94,82084,73875.6,MO
134058,58.12,55,20.44,71987,50390.9,AL
134063,34.71,41,1.81,53862,43089.6,CA
134065,52.41,75,5.54,105211,52605.5,NC
134066,57.13,59,29.71,193669,445438.7,OH
134067,46.76,86,9.49,80270,240810,WI
134072,38.37,59,15.31,199881,579654.9,MD
134073,36.52,53,15.23,44626,84789.4,IL
134075,43.74,81,11.12,68962,55169.6,NY
134078,55.1,79,26.06,48767,136547.6,MN
134079,27.71,46,2.56,60936,152340,GA
134082,51.48,65,27.76,136620,68310,KS
134083,37.11,75,7.35,183222,421410.6,TN
134084,53.15,62,2.47,77245,162214.5,IN
134085,27.98,86,4.64,40136,116394.4,NY
134088,24.95,51,0.8,96231,105854.1,NE
134089,36.62,50,10.13,73965,103551,FL
134090,32.41,88,1.28,132735,318564,NE
134091,27.7,50,3.06,41602,66563.2,NJ
134106,51.97,59,5.76,105374,73761.8,ME
134112,50.41,79,20.83,195298,488245,WY
134115,55.22,61,10.61,148091,370227.5,FL
134117,50.53,69,28.88,81294,138199.8,NC
134122,42.35,43,18.8,173893,156503.7,KS
134123,49.18,56,19.99,124616,62308,CA
134126,57.89,57,12.9,124011,86807.7,VA
134127,58.86,66,0.52,170613,238858.2,IN
134128,43.98,55,0.04,76804,222731.6,CA
134130,44.03,57,14.43,93719,121834.7,NE
134131,46.87,63,0.34,56609,113218,TX
134133,44.3,40,6.79,157235,377364,NY
134134,47.86,66,7.38,161981,194377.2,VA
134135,58.95,58,12.03,63426,50740.8,KY
134138,57.44,51,23.87,180967,325740.6,VA
134140,31.24,45,5.31,79736,111630.4,TN
134146,59.35,72,24.42,177081,123956.7,NE
134147,42.75,71,4.64,56260,118146,MD
134148,41.86,62,8.37,193996,484990,IA
134149,41.09,57,5.24,183898,165508.2,ID
134151,44.75,80,15.19,63078,145079.4,MA
134152,28.34,53,2.75,67824,128865.6,WA
134153,23.11,55,1.46,161028,257644.8,WV
134158,57.39,51,28,74036,222108,CA
134162,58.55,82,7.56,169311,220104.3,OH
134163,38.55,60,8.28,174057,87028.5,AL
134165,50.05,49,10.59,53236,149060.8,FL
134167,40.75,47,7.96,74897,172263.1,GA
134168,33.01,90,2.81,197789,534030.3,CA
134170,30.16,86,6.06,130992,104793.6,TX
134173,30.7,43,8.42,187086,280629,FL
134174,34.27,60,4.39,73687,176848.8,TN
134175,25.47,51,0.99,100699,60419.4,OK
134180,37.54,55,3.37,82575,189922.5,WV
134181,21.61,58,0.6,106911,149675.4,NE
134186,54.65,74,12.23,145487,407363.6,MO
134188,39.47,43,11.78,44256,132768,NE
134190,40.2,40,2.03,65917,59325.3,VA
134192,50.59,81,29.16,97675,293025,WV
134194,25.02,52,1.92,198301,356941.8,IL
134197,28.87,71,0.5,163262,473459.8,NY
134201,43.06,67,17.4,105958,201320.2,ME
134206,54.3,52,23.88,65568,163920,WY
134209,53.48,46,14.97,136506,177457.8,SC
134214,42.52,80,2.54,175082,140065.6,UT
134215,48.74,73,12.6,123129,197006.4,MN
134218,28.85,45,7.66,102934,144107.6,NH
134219,31.81,65,10.36,183970,110382,OR
134221,33.25,53,4.13,67895,135790,IN
134222,47.89,88,1.34,171196,256794,NY
134223,57.48,56,24.94,111821,234824.1,AZ
134225,31.68,84,0.98,45024,85545.6,WA
134231,45.84,40,23.4,157214,94328.4,TX
134234,30.61,78,1.23,178875,232537.5,AL
134235,45.13,86,23.12,58054,63859.4,KY
134239,27.25,84,3.33,175594,210712.8,KY
134241,30.05,60,5.47,79110,79110,ND
134242,54.79,45,0.9,182411,547233,NC
